0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-152.0,45.0,0.19,0.25,0.1,-14.0,-20.0,-0.025,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023
-618.0,22.0,-0.66,0.21,-0.8,-15.0,-13.0,-0.021,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.022000000000000002
-689.0,16.0,-0.76,0.2,-1.3,-15.0,-13.0,-0.013999999999999999,0.2,-0.0008,-0.0011,-0.0011,-0.0013,0.0003,0.0,0.0002,0.0,-0.0013,0.02
-617.0,-27.0,0.04,0.07,-2.7,-17.0,5.0,0.025,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-416.0,-41.0,0.43,-0.11,-2.4,-16.0,26.0,0.023,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-247.0,-46.0,0.55,0.14,-2.0,-16.0,15.0,0.003,-2.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
-215.0,-48.0,0.57,-0.04,-1.6,-16.0,2.0,0.003,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
-29.0,-52.0,0.32,0.02,-0.6,-15.0,8.0,-0.016,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
327.0,-14.0,-0.22,0.07,-0.4,-14.0,2.0,-0.003,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
305.0,-6.0,-0.2,0.11,-0.8,-15.0,-5.0,0.003,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022000000000000002
44.0,6.0,0.0,0.18,-1.1,-15.0,-10.0,0.006,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-130.0,2.0,0.24,0.12,-0.5,-14.0,-4.0,0.003,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
-137.0,1.0,0.25,0.12,-0.4,-14.0,-4.0,0.003,-0.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.02
-198.0,-15.0,-0.31,0.09,-0.5,-14.0,-2.0,-0.01,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.019
-196.0,-18.0,-0.38,-0.02,-0.8,-15.0,3.0,-0.008,1.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-185.0,-18.0,-0.39,0.0,-0.9,-15.0,6.0,-0.008,1.4,-0.0009,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0,0.0,-0.0011,0.019
-156.0,-19.0,-0.39,0.09,-1.1,-15.0,7.0,0.005,-0.7,-0.0007,-0.0007,-0.0007,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,0.02
-177.0,-38.0,0.16,0.1,1.3,-13.0,-4.0,-0.023,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.018000000000000002
149.0,-42.0,-0.6,-0.02,0.2,-14.0,10.0,-0.013000000000000001,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
188.0,-41.0,-0.65,-0.02,-0.1,-14.0,10.0,-0.012,0.0,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011,0.019
207.0,-40.0,-0.65,0.04,-0.2,-14.0,9.0,-0.003,-0.4,-0.0007,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.02
210.0,-33.0,-0.39,0.09,-1.2,-15.0,-1.0,0.019,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.021
103.0,-27.0,0.11,0.16,-1.5,-15.0,-7.0,0.02,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
78.0,-26.0,0.19,0.16,-1.5,-15.0,-7.0,0.019,-0.1,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,0.021
-50.0,-25.0,0.18,0.14,-0.9,-15.0,-6.0,-0.004,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-103.0,-29.0,0.4,0.1,-0.2,-14.0,-2.0,0.011000000000000001,-0.2,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.019
-106.0,-29.0,0.42,0.1,-0.2,-14.0,-3.0,0.011000000000000001,-0.2,-0.0007,-0.0007,-0.0007,-0.0006,-0.0001,0.0,-0.0002,0.0,-0.0006,0.02
-110.0,-33.0,0.31,0.08,0.7,-13.0,-3.0,-0.013000000000000001,0.0,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.018000000000000002
197.0,-32.0,-0.61,0.0,-0.2,-14.0,9.0,-0.017,0.0,-0.001,-0.001,-0.001,-0.0012,0.0001,0.0,0.0002,0.0,-0.0012,0.019
336.0,-22.0,-0.33,0.04,-1.2,-15.0,7.0,0.022000000000000002,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
380.0,-10.0,0.14,0.09,-1.4,-15.0,1.0,0.022000000000000002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.021
378.0,-5.0,0.31,0.2,-1.2,-15.0,-5.0,0.02,-1.9,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.02
350.0,-2.0,0.38,0.17,-1.0,-15.0,-9.0,0.017,-0.6,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0001,0.0,-0.0006,0.022000000000000002
-20.0,10.0,0.42,0.18,0.7,-13.0,-12.0,-0.003,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.021
-136.0,9.0,0.3,0.15,1.2,-13.0,-7.0,-0.02,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-245.0,-2.0,-0.19,0.09,1.3,-13.0,-3.0,-0.017,0.0,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011,0.018000000000000002
166.0,-9.0,0.08,-0.01,0.8,-13.0,8.0,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
213.0,-7.0,0.1,0.07,0.9,-13.0,7.0,0.004,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
175.0,-1.0,0.07,0.11,1.0,-13.0,-8.0,-0.005,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
86.0,12.0,-0.35,0.08,-0.9,-15.0,1.0,0.004,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
91.0,12.0,-0.33,0.08,-1.0,-15.0,1.0,0.005,0.0,-0.0007,-0.0008,-0.0008,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,0.02
39.0,16.0,0.01,0.12,-1.5,-15.0,-4.0,0.011000000000000001,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
-349.0,4.0,0.34,0.15,-0.4,-14.0,-5.0,-0.006,-0.4,-0.001,-0.001,-0.001,-0.0009,0.0,0.0,-0.0002,0.0,-0.0009,0.02
-395.0,-6.0,0.21,0.1,0.1,-14.0,1.0,-0.01,-0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.018000000000000002
-11.0,-24.0,0.19,-0.04,0.8,-13.0,9.0,-0.015,0.6,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0002,0.0,-0.001,0.019
135.0,-21.0,-0.46,0.02,0.5,-13.0,6.0,-0.03,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.018000000000000002
147.0,-21.0,-0.52,0.02,0.4,-14.0,6.0,-0.028999999999999998,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.022000000000000002
29.0,-16.0,-0.69,0.18,-1.0,-15.0,-13.0,-0.003,1.1,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.021
-111.0,-18.0,-0.44,0.17,-1.9,-16.0,-9.0,0.021,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.022000000000000002
-217.0,-21.0,-0.14,0.23,-2.2,-16.0,-14.0,0.026000000000000002,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-294.0,-33.0,0.44,0.1,-1.8,-16.0,0.0,0.019,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-250.0,-41.0,0.62,0.08,-1.0,-15.0,3.0,0.006,-0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-64.0,-49.0,0.57,0.02,1.0,-13.0,6.0,-0.006999999999999999,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-86.0,-51.0,0.12,0.11,1.9,-12.0,-4.0,-0.028999999999999998,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,0.022000000000000002
-194.0,-53.0,-0.34,0.2,1.7,-12.0,-17.0,-0.043,-0.7,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.015
-121.0,-60.0,-0.79,-0.22,0.8,-13.0,37.0,-0.019,1.0,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.016
-51.0,-60.0,-0.82,-0.14,0.6,-13.0,34.0,-0.018000000000000002,-1.9,-0.0009,-0.0011,-0.0011,-0.0012,0.0002,0.0,0.0001,0.0,-0.0012,0.015
190.0,-59.0,-0.72,-0.24,-0.3,-14.0,25.0,0.025,2.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
627.0,-46.0,-0.2,-0.1,-1.1,-15.0,19.0,0.032,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
627.0,-9.0,0.66,0.14,-0.3,-14.0,-7.0,0.02,0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.025
396.0,7.0,0.59,0.43,1.0,-13.0,-28.0,-0.034,-2.6,-0.0012,-0.0012,-0.0012,-0.0013,0.0,0.0,0.0001,0.0,-0.0013,0.024
28.0,11.0,0.3,0.33,1.5,-13.0,-29.0,-0.023,0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.022000000000000002
-264.0,8.0,0.21,0.21,1.7,-12.0,-16.0,-0.002,0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-387.0,3.0,0.21,-0.3,1.9,-12.0,5.0,0.001,8.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-274.0,-2.0,0.19,0.04,2.1,-12.0,19.0,-0.011000000000000001,-2.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
297.0,0.0,-0.06,-0.07,2.1,-12.0,12.0,0.001,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
413.0,7.0,-0.04,0.01,2.1,-12.0,4.0,0.001,-0.5,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.019
470.0,16.0,-0.12,0.03,2.0,-12.0,3.0,-0.01,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
411.0,36.0,-0.54,0.11,1.2,-13.0,-6.0,-0.019,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.022000000000000002
-224.0,47.0,-0.37,0.25,-1.9,-16.0,-16.0,0.017,-0.2,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.021
-307.0,44.0,-0.22,0.12,-2.1,-16.0,-13.0,0.028999999999999998,1.2,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-300.0,33.0,0.48,0.08,-1.8,-16.0,2.0,0.028999999999999998,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-292.0,31.0,0.59,0.08,-1.6,-15.0,2.0,0.027000000000000003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.019
-263.0,28.0,0.73,0.01,-1.2,-15.0,8.0,0.02,1.1,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,0.021
-349.0,19.0,0.43,0.16,0.2,-14.0,-11.0,-0.026000000000000002,0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019
-394.0,9.0,0.36,0.09,0.7,-13.0,3.0,0.003,-1.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-255.0,-5.0,-0.15,-0.03,1.2,-13.0,10.0,-0.038,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.017
100.0,-9.0,-0.82,-0.09,-0.1,-14.0,17.0,-0.023,0.2,-0.001,-0.0013,-0.0013,-0.0013,0.0003,0.0,0.0,0.0,-0.0013,0.016
201.0,-7.0,-0.83,-0.09,-0.6,-15.0,16.0,0.013999999999999999,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
353.0,3.0,-0.55,0.03,-1.9,-16.0,4.0,0.02,1.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
-52.0,19.0,0.43,0.23,-2.1,-16.0,-14.0,0.019,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-64.0,15.0,0.71,0.08,-0.5,-14.0,1.0,-0.001,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-265.0,-3.0,-0.41,0.11,1.5,-13.0,-6.0,-0.021,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.018000000000000002
-295.0,-6.0,-0.54,-0.09,1.1,-13.0,-1.0,-0.012,2.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
-286.0,-7.0,-0.57,-0.11,1.0,-13.0,6.0,-0.011000000000000001,3.3,-0.0009,-0.001,-0.001,-0.001,0.0002,0.0,0.0,0.0,-0.001,0.019
-265.0,-8.0,-0.59,-0.07,0.9,-13.0,11.0,-0.011000000000000001,2.0,-0.0007,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0002,0.0,-0.001,0.02
-255.0,-13.0,-0.45,0.08,0.3,-14.0,-6.0,0.015,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-219.0,-21.0,-0.14,0.05,-0.4,-14.0,3.0,0.015,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-110.0,-25.0,0.05,-0.09,-0.5,-14.0,19.0,0.016,0.8,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006,0.018000000000000002
395.0,-13.0,-0.14,-0.02,-0.6,-14.0,10.0,-0.005,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
404.0,10.0,-0.05,0.11,-1.1,-15.0,-4.0,0.016,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
153.0,26.0,0.41,0.17,-0.4,-14.0,-10.0,0.011000000000000001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
-116.0,23.0,-0.38,0.1,-0.8,-15.0,-2.0,0.0,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.019
15.0,18.0,0.29,0.07,-1.1,-15.0,3.0,0.012,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.02
29.0,20.0,0.32,0.09,-0.3,-14.0,-1.0,-0.002,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.019
46.0,21.0,-0.02,0.07,0.2,-14.0,0.0,-0.022000000000000002,0.1,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,0.02
-29.0,22.0,-0.38,0.1,-0.8,-15.0,-3.0,-0.005,0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.019
-32.0,21.0,-0.39,0.11,-0.9,-15.0,-2.0,-0.004,0.0,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.02
-214.0,11.0,0.2,0.13,-1.4,-15.0,-5.0,0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-59.0,2.0,0.42,0.02,-0.4,-14.0,8.0,0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-43.0,2.0,0.43,0.02,-0.3,-14.0,8.0,0.006,-0.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.018000000000000002
-28.0,2.0,0.44,0.02,-0.2,-14.0,7.0,0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.019
32.0,2.0,0.35,0.05,0.4,-14.0,4.0,-0.012,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017
95.0,3.0,0.21,-0.12,0.7,-13.0,14.0,-0.019,2.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.019
196.0,6.0,-0.04,0.16,0.8,-13.0,-4.0,-0.028999999999999998,-3.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.02
157.0,9.0,-0.32,0.17,0.7,-13.0,-6.0,-0.027999999999999997,-1.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.021
84.0,11.0,-0.6,0.14,0.2,-14.0,-8.0,-0.03,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.02
70.0,11.0,-0.66,0.15,0.1,-14.0,-8.0,-0.028999999999999998,-0.1,-0.0011,-0.0014,-0.0014,-0.0014,0.0003,0.0,0.0,0.0,-0.0014,0.021
57.0,11.0,-0.71,0.15,-0.1,-14.0,-8.0,-0.027999999999999997,-0.1,-0.001,-0.0011,-0.0011,-0.0014,0.0001,0.0,0.0003,0.0,-0.0014,0.02
-51.0,10.0,0.12,0.12,-1.7,-16.0,-2.0,0.021,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-47.0,9.0,0.34,0.01,-1.4,-15.0,6.0,0.022000000000000002,1.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-139.0,5.0,0.48,0.08,0.4,-14.0,1.0,-0.005,0.4,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.021
-174.0,3.0,0.35,0.21,0.8,-13.0,-12.0,-0.019,-1.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.023
-308.0,-2.0,0.09,0.31,1.0,-13.0,-20.0,-0.033,-2.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.022000000000000002
-493.0,-9.0,-0.25,0.15,0.9,-13.0,-13.0,-0.035,1.5,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.02
-151.0,32.0,0.33,0.4,-1.0,-8.0,-35.0,0.011000000000000001,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027000000000000003
-251.0,20.0,0.55,-0.03,0.1,-7.0,13.0,0.008,-2.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.03
-158.0,16.0,0.49,0.07,0.7,-6.0,2.0,-0.018000000000000002,-1.7,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.028999999999999998
-158.0,16.0,0.45,0.04,0.8,-6.0,-2.0,-0.018000000000000002,-1.1,-0.0013,-0.001,-0.001,-0.0009,-0.0004,0.0,-0.0002,0.0,-0.0009,0.03
-161.0,15.0,0.41,0.02,0.9,-6.0,-2.0,-0.021,-0.3,-0.0013,-0.0013,-0.0013,-0.001,-0.0002,0.0,-0.0004,0.0,-0.001,0.027000000000000003
-24.0,12.0,-0.25,-0.09,1.1,-6.0,13.0,-0.037000000000000005,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.027999999999999997
0.0,11.0,-0.32,-0.09,1.0,-6.0,11.0,-0.036000000000000004,-0.7,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0.0,0.0,0.0,-0.0014,0.027000000000000003
211.0,15.0,-0.51,-0.1,0.1,-7.0,11.0,-0.004,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.028999999999999998
294.0,41.0,-0.13,0.03,-1.9,-9.0,-1.0,0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.031
166.0,51.0,0.14,0.12,-1.9,-9.0,-8.0,0.01,-0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,0.03
-501.0,26.0,-0.02,0.11,-2.0,-9.0,-9.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024
175.0,1.0,0.29,-0.12,-1.0,-8.0,13.0,0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.027999999999999997
-24.0,13.0,0.12,0.1,0.3,-7.0,-9.0,-0.008,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024
-68.0,12.0,0.06,-0.21,0.4,-7.0,10.0,-0.005,3.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023
192.0,13.0,0.08,-0.14,0.5,-6.0,16.0,0.002,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.028999999999999998
147.0,21.0,0.04,0.12,0.6,-6.0,-22.0,-0.005,1.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.03
-408.0,14.0,-0.21,0.2,0.4,-7.0,-19.0,-0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.026000000000000002
-542.0,-15.0,-0.28,0.02,-0.5,-7.0,1.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024
-370.0,-42.0,-0.14,-0.05,-1.3,-8.0,6.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.021
317.0,-46.0,0.11,-0.19,-1.3,-8.0,22.0,0.006,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.025
261.0,9.0,0.29,0.07,0.6,-6.0,-6.0,-0.002,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.026000000000000002
173.0,14.0,0.22,0.08,1.0,-6.0,-8.0,-0.006999999999999999,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.027000000000000003
-204.0,14.0,0.01,0.15,1.3,-6.0,-16.0,-0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023
-41.0,-11.0,-0.18,-0.02,0.3,-7.0,2.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024
-67.0,-12.0,-0.06,0.05,0.1,-7.0,-3.0,0.006,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022000000000000002
314.0,-1.0,0.14,-0.05,0.6,-6.0,6.0,0.0,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.024
-67.0,16.0,-0.14,0.1,0.7,-6.0,-10.0,-0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
127.0,14.0,-0.13,-0.08,0.1,-7.0,9.0,0.003,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.025
-234.0,16.0,0.01,0.16,-0.2,-7.0,-17.0,0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.023
-486.0,-15.0,0.17,0.05,0.4,-7.0,-5.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-378.0,-30.0,0.21,-0.09,0.7,-6.0,16.0,0.002,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
385.0,-28.0,-0.04,-0.1,1.4,-6.0,10.0,-0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024
-116.0,-10.0,-0.16,0.15,0.9,-6.0,-16.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.021
137.0,-15.0,0.05,0.0,0.0,-7.0,2.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022000000000000002
